cat /proc/stat for x86 - 2012-07-06 14h08
time interval: '0.01'
calculation based on the amount of time, measured in units of USER_HZ (1/100ths of a second on most architectures, use sysconf(_SC_CLK_TCK) to obtain the right value),  that  the  system spent in user mode, user mode with low priority (nice), system mode, and the idle task, respectively.  The last value should be USER_HZ times the second entry in the uptime pseudo-file.

cpu;;;;;;;;;;;cpu1;;;;;;;;;;;cpu2;;;;;;;;;;
time in user mode;time in user mode (nice);time in system mode;time in idle task;iowait - time waiting for io to complete;irq - time  servicing  interrupts;softirq - time servicing softirqs - time servicing softirqs;steal - stolen time, which is the time spent in other operating systems when running in a virtualized environment;guest, which is the time spent running a virtual CPU for guest operating systems under the control of the Linux kernel;guest (nice);usage in percent;time in user mode;time in user mode (nice);time in system mode;time in idle task;iowait - time waiting for io to complete;irq - time  servicing  interrupts;softirq - time servicing softirqs - time servicing softirqs;steal - stolen time, which is the time spent in other operating systems when running in a virtualized environment;guest, which is the time spent running a virtual CPU for guest operating systems under the control of the Linux kernel;guest (nice);usage in percent;time in user mode;time in user mode (nice);time in system mode;time in idle task;iowait - time waiting for io to complete;irq - time  servicing  interrupts;softirq - time servicing softirqs - time servicing softirqs;steal - stolen time, which is the time spent in other operating systems when running in a virtualized environment;guest, which is the time spent running a virtual CPU for guest operating systems under the control of the Linux kernel;guest (nice);usage in percent;ctxt - The number of context switches that the system underwent;btime - boot time, in seconds since the Epoch;processes - Number of forks since boot;procs_running - Number of processes in runnable state;procs_blocked - Number of processes blocked waiting for I/O to complete;SOFTIRQ;
41570;16664;45694;2804563;34364;547;505;0;0;0;55;23405;9138;26637;1395029;17293;339;125;0;0;0;67;18165;7525;19056;1409533;17071;207;379;0;0;0;60;93348942;1341561784;95615;1;0;0
41573;16664;45696;2804568;34364;547;505;0;0;0;50;23406;9138;26638;1395032;17293;339;125;0;0;0;40;18166;7525;19058;1409536;17071;207;379;0;0;0;50;93349478;1341561784;95647;1;0;0
41575;16664;45699;2804573;34364;547;505;0;0;0;50;23408;9138;26639;1395034;17293;339;125;0;0;0;60;18167;7525;19059;1409539;17071;207;379;0;0;0;40;93350054;1341561784;95679;1;0;0
41577;16664;45701;2804578;34364;547;505;0;0;0;44;23409;9138;26641;1395036;17293;339;126;0;0;0;67;18168;7525;19060;1409541;17071;207;379;0;0;0;50;93350575;1341561784;95711;1;0;0
41580;16664;45704;2804583;34364;547;505;0;0;0;55;23410;9138;26642;1395039;17293;339;126;0;0;0;40;18169;7525;19062;1409544;17071;207;379;0;0;0;50;93351138;1341561784;95743;1;0;0
41583;16664;45707;2804589;34364;547;505;0;0;0;50;23411;9138;26644;1395041;17293;339;126;0;0;0;60;18171;7525;19063;1409547;17071;207;379;0;0;0;50;93351691;1341561784;95775;1;0;0
41585;16664;45710;2804594;34364;547;505;0;0;0;50;23413;9138;26646;1395043;17293;339;126;0;0;0;67;18172;7525;19064;1409550;17071;207;379;0;0;0;40;93352269;1341561784;95807;1;0;0
41588;16664;45713;2804599;34364;547;505;0;0;0;55;23414;9138;26648;1395045;17293;339;126;0;0;0;60;18173;7525;19065;1409553;17071;207;379;0;0;0;40;93352831;1341561784;95839;1;0;0
41590;16664;45716;2804604;34364;547;505;0;0;0;50;23415;9138;26649;1395048;17293;339;126;0;0;0;40;18175;7525;19067;1409556;17071;207;379;0;0;0;57;93353416;1341561784;95871;1;0;0
41592;16664;45720;2804610;34364;547;505;0;0;0;50;23416;9138;26651;1395051;17293;339;126;0;0;0;50;18176;7525;19068;1409558;17071;207;379;0;0;0;50;93353991;1341561784;95903;1;0;0
41595;16664;45722;2804615;34364;547;505;0;0;0;50;23417;9138;26652;1395054;17293;339;126;0;0;0;40;18178;7525;19070;1409560;17071;207;379;0;0;0;67;93354637;1341561784;95935;1;0;0
41597;16664;45726;2804620;34364;547;505;0;0;0;55;23418;9138;26654;1395057;17293;339;126;0;0;0;50;18179;7525;19071;1409563;17071;207;379;0;0;0;40;93355233;1341561784;95967;2;0;0
41600;16664;45729;2804626;34364;547;505;0;0;0;50;23419;9138;26655;1395060;17293;339;126;0;0;0;40;18180;7525;19073;1409565;17071;207;379;0;0;0;60;93355796;1341561784;95999;1;0;0
41602;16664;45731;2804631;34364;547;505;0;0;0;44;23421;9138;26657;1395062;17293;339;126;0;0;0;67;18181;7525;19074;1409568;17071;207;379;0;0;0;40;93356355;1341561784;96031;1;0;0
41605;16664;45734;2804636;34364;547;505;0;0;0;55;23422;9138;26658;1395065;17293;339;126;0;0;0;40;18183;7525;19076;1409571;17071;207;379;0;0;0;57;93356906;1341561784;96063;1;0;0
41607;16664;45738;2804641;34364;547;505;0;0;0;55;23423;9138;26660;1395068;17293;339;126;0;0;0;50;18184;7525;19077;1409573;17071;207;379;0;0;0;50;93357496;1341561784;96095;1;0;0
41610;16664;45741;2804647;34364;547;505;0;0;0;50;23424;9138;26662;1395070;17293;339;126;0;0;0;60;18185;7525;19079;1409576;17071;207;379;0;0;0;50;93358067;1341561784;96127;1;0;0
41612;16664;45745;2804652;34364;547;505;0;0;0;55;23425;9138;26664;1395072;17293;339;126;0;0;0;60;18186;7525;19080;1409579;17071;207;379;0;0;0;40;93358632;1341561784;96159;1;0;0
41614;16664;45748;2804657;34364;547;505;0;0;0;50;23426;9138;26666;1395075;17293;339;126;0;0;0;50;18187;7525;19082;1409582;17071;207;379;0;0;0;50;93359213;1341561784;96191;1;0;0
41617;16664;45750;2804662;34364;547;505;0;0;0;50;23428;9138;26667;1395077;17293;339;126;0;0;0;60;18188;7525;19083;1409585;17071;207;379;0;0;0;40;93359787;1341561784;96223;1;0;0
41619;16664;45753;2804667;34364;547;505;0;0;0;50;23429;9138;26668;1395080;17293;339;126;0;0;0;40;18190;7525;19085;1409587;17071;207;379;0;0;0;67;93360327;1341561784;96255;1;0;0
41621;16664;45757;2804672;34364;547;505;0;0;0;55;23430;9138;26670;1395082;17293;339;126;0;0;0;60;18191;7525;19086;1409589;17071;207;379;0;0;0;50;93360888;1341561784;96287;1;0;0
41624;16664;45760;2804677;34364;547;505;0;0;0;55;23432;9138;26671;1395085;17293;339;126;0;0;0;50;18192;7525;19088;1409592;17071;207;379;0;0;0;50;93361463;1341561784;96319;1;0;0
41626;16664;45763;2804683;34364;547;505;0;0;0;45;23432;9138;26673;1395088;17293;339;126;0;0;0;40;18193;7525;19090;1409594;17071;207;379;0;0;0;60;93362029;1341561784;96351;1;0;0
41628;16664;45766;2804688;34364;547;505;0;0;0;50;23434;9138;26674;1395090;17293;339;126;0;0;0;60;18194;7525;19091;1409598;17071;207;379;0;0;0;33;93362606;1341561784;96383;1;0;0
41631;16664;45768;2804693;34364;547;505;0;0;0;50;23436;9138;26675;1395092;17293;339;126;0;0;0;60;18195;7525;19092;1409600;17071;207;379;0;0;0;50;93363141;1341561784;96415;1;0;0
41633;16664;45771;2804698;34364;547;505;0;0;0;50;23437;9138;26677;1395095;17293;339;126;0;0;0;50;18196;7525;19094;1409602;17071;207;379;0;0;0;60;93363704;1341561784;96447;1;0;0
41636;16664;45776;2804703;34364;547;505;0;0;0;62;23438;9138;26679;1395097;17293;339;126;0;0;0;60;18197;7525;19096;1409605;17071;207;379;0;0;0;50;93364311;1341561784;96479;1;0;0
41638;16664;45778;2804708;34364;547;505;0;0;0;44;23439;9138;26680;1395100;17293;339;126;0;0;0;40;18198;7525;19097;1409608;17071;207;379;0;0;0;40;93364857;1341561784;96511;1;0;0
41641;16664;45781;2804714;34364;547;505;0;0;0;50;23441;9138;26682;1395103;17293;339;126;0;0;0;57;18200;7525;19099;1409611;17071;207;379;0;0;0;57;93365426;1341561784;96543;1;0;0
41643;16664;45784;2804719;34364;547;505;0;0;0;50;23442;9138;26683;1395105;17293;339;126;0;0;0;50;18201;7525;19100;1409613;17071;207;379;0;0;0;50;93366004;1341561784;96575;1;0;0
41646;16664;45787;2804724;34364;547;505;0;0;0;55;23443;9138;26685;1395108;17293;339;126;0;0;0;50;18202;7525;19102;1409616;17071;207;379;0;0;0;50;93366579;1341561784;96607;1;0;0
41648;16664;45791;2804729;34364;547;505;0;0;0;55;23444;9138;26687;1395110;17293;339;126;0;0;0;60;18203;7525;19104;1409619;17071;207;379;0;0;0;50;93367157;1341561784;96639;1;0;0
41650;16664;45794;2804734;34364;547;505;0;0;0;50;23445;9138;26688;1395113;17293;339;126;0;0;0;40;18205;7525;19105;1409621;17071;207;379;0;0;0;60;93367735;1341561784;96671;1;0;0
41652;16664;45798;2804740;34364;547;505;0;0;0;50;23446;9138;26690;1395116;17293;339;126;0;0;0;50;18206;7525;19107;1409624;17071;207;379;0;0;0;50;93368312;1341561784;96703;1;0;0
41655;16664;45801;2804745;34364;547;505;0;0;0;55;23448;9138;26692;1395118;17293;339;126;0;0;0;67;18207;7525;19108;1409627;17071;207;379;0;0;0;40;93368878;1341561784;96735;1;0;0
41657;16664;45804;2804750;34364;547;505;0;0;0;50;23449;9138;26694;1395121;17293;339;126;0;0;0;50;18208;7525;19110;1409629;17071;207;379;0;0;0;60;93369468;1341561784;96767;1;0;0
41660;16664;45807;2804756;34364;547;505;0;0;0;50;23450;9138;26695;1395123;17293;339;126;0;0;0;50;18209;7525;19111;1409633;17071;207;379;0;0;0;33;93370048;1341561784;96799;1;0;0
41663;16664;45810;2804761;34364;547;505;0;0;0;55;23451;9138;26697;1395126;17293;339;126;0;0;0;50;18211;7525;19113;1409635;17071;207;379;0;0;0;67;93370630;1341561784;96831;1;0;0
41665;16664;45813;2804766;34364;547;505;0;0;0;50;23453;9138;26698;1395129;17293;339;126;0;0;0;50;18212;7525;19115;1409637;17071;207;379;0;0;0;60;93371223;1341561784;96863;1;0;0
41668;16664;45816;2804772;34364;547;505;0;0;0;50;23454;9138;26700;1395132;17293;339;126;0;0;0;50;18213;7525;19116;1409640;17071;207;379;0;0;0;40;93371791;1341561784;96895;1;0;0
41672;16664;45820;2804775;34364;547;505;0;0;0;73;23456;9138;26702;1395133;17293;339;126;0;0;0;80;18215;7525;19118;1409642;17071;207;379;0;0;0;67;93372383;1341561784;96928;2;0;0
41678;16664;45824;2804777;34364;547;505;0;0;0;83;23460;9138;26703;1395134;17293;339;126;0;0;0;83;18218;7525;19121;1409642;17071;207;379;0;0;0;100;93373057;1341561784;96960;2;0;0
41680;16664;45827;2804781;34364;547;505;0;0;0;56;23461;9138;26704;1395136;17293;339;126;0;0;0;50;18219;7525;19122;1409644;17071;207;379;0;0;0;50;93373582;1341561784;96993;1;0;0
41682;16664;45830;2804786;34364;547;505;0;0;0;50;23462;9138;26706;1395139;17293;339;126;0;0;0;50;18220;7525;19124;1409647;17071;207;379;0;0;0;50;93374127;1341561784;97025;1;0;0
41685;16664;45833;2804792;34364;547;505;0;0;0;50;23463;9138;26707;1395142;17293;339;126;0;0;0;40;18221;7525;19125;1409650;17071;207;379;0;0;0;40;93374717;1341561784;97057;1;0;0
41687;16664;45837;2804797;34364;547;505;0;0;0;55;23464;9138;26709;1395145;17293;339;126;0;0;0;50;18222;7525;19127;1409652;17071;207;379;0;0;0;60;93375292;1341561784;97089;1;0;0
41688;16664;45840;2804803;34364;547;505;0;0;0;40;23465;9138;26711;1395147;17293;339;126;0;0;0;60;18223;7525;19129;1409655;17071;207;379;0;0;0;50;93375892;1341561784;97121;1;0;0
